                      Estimate   Std. Error
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt           -4.563004e-03 6.609898e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            3.129429e-03 5.691217e-02
nu1_vt            1.223788e-02 1.325775e-01
nu1_vt           -1.048607e-02 1.161597e-01
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            2.945622e-05 4.729770e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt           -4.662240e-04 4.751677e-02
nu1_vt            6.189794e-03 7.893407e-02
nu1_vt           -4.766412e-03 6.778779e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            2.575601e-03 5.415047e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt           -4.772555e-03 6.782903e-02
nu1_vt            4.662637e-03 6.708987e-02
nu1_vt           -1.616699e-03 5.008426e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt           -1.496312e-02 1.586834e-01
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            1.030969e-02 1.143829e-01
nu1_vt            9.858382e-03 1.104964e-01
nu1_vt           -4.821928e-03 6.783151e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt           -2.800181e-03 5.519069e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            1.846374e-03 5.081175e-02
nu1_vt            1.061785e-03 4.846378e-02
nu1_vt            6.246131e-04 4.763809e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt           -1.022841e-02 1.131779e-01
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            1.666778e-03 5.031520e-02
nu1_vt            8.381515e-03 9.591850e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            6.436202e-03 8.046596e-02
nu1_vt           -1.918922e-03 5.112411e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt           -4.393136e-03 6.480189e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt            0.000000e+00 4.759635e-02
nu1_vt           -1.367818e-03 4.904531e-02
nu1_vt           -3.677222e-03 5.979969e-02
nu1_vt           -7.089650e-03 8.551251e-02
nu1_vt            1.069623e-02 1.172872e-01
nu1_vt            0.000000e+00 4.759635e-02
Omegainput1_s    -4.838641e+00 5.711311e+00
Omegainput1_s     2.727415e+00 3.583600e+00
Omegainput1_s     6.557861e+00 3.484163e+00
Omegainput1_s     7.625695e+00 3.157768e+00
Omegainput1_s    -2.921945e+00 3.698215e+00
Omegainput1_s     9.781921e+00 3.516377e+00
Omegainput1_s     1.075602e+01 3.452752e+00
Omegainput1_s     3.585879e+00 3.445217e+00
Omegainput1_s     9.611090e+00 3.225064e+00
Omegainput1_s     2.698695e+00 3.727148e+00
Omegainput1_s     1.304001e+01 3.409436e+00
Omegainput1_s    -8.553174e+00 6.816414e+00
Omegainput1_s    -7.325033e+00 6.396863e+00
Omegainput1_s    -1.878539e-01 4.099670e+00
Omegainput1_s    -5.845046e+00 5.882072e+00
Omegainput1_s     3.658287e+00 3.361281e+00
Omegainput1_s     3.122685e+00 3.380452e+00
Omegainput1_s     8.461223e+00 3.514784e+00
Omegainput1_s     7.703218e+00 3.303596e+00
Omegainput1_s     2.303968e+00 3.892684e+00
Omegainput1_s    -7.132803e+00 6.362419e+00
Omegainput1_s     1.074694e+01 3.274397e+00
Omegainput1_s     1.061108e+01 3.399474e+00
Omegainput1_s     5.091287e-01 3.409535e+00
Omegainput1_s     1.081702e+01 3.423630e+00
Omegainput1_s    -8.732748e+00 6.551970e+00
Omegainput1_s     3.637853e+00 3.828945e+00
Omegainput1_s     6.744275e+00 3.099260e+00
Omegainput1_s     8.237497e+00 3.303937e+00
Omegainput1_s     7.814364e+00 3.311489e+00
Omegainput1_s     6.929786e+00 3.469105e+00
Omegainput1_s     7.367502e+00 3.224910e+00
Omegainput1_s     8.601548e+00 3.142508e+00
Omegainput1_s    -4.004642e+00 5.049694e+00
Omegainput1_s     6.799228e+00 3.528363e+00
Omegainput1_s    -6.027328e-01 4.206942e+00
Omegainput1_s    -3.533032e+00 5.426252e+00
Omegainput1_s    -1.257625e+00 4.349423e+00
Omegainput1_s     9.332204e+00 3.316847e+00
Omegainput1_s     1.131739e+01 3.392443e+00
Omegainput1_s     8.298901e+00 3.996796e+00
Omegainput1_s    -5.113590e+00 5.179532e+00
Omegainput1_s     4.587122e+00 3.610833e+00
Omegainput1_s     9.483823e+00 3.570530e+00
Omegainput1_s     1.019707e+01 3.720019e+00
Omegainput1_s    -9.441483e+00 6.497602e+00
Omegainput1_s    -8.847075e+00 7.152142e+00
Omegainput1_s     2.247071e+00 3.722483e+00
Omegainput1_s    -9.558151e-01 4.571168e+00
Omegainput1_s    -6.845743e+00 5.094461e+00
Omegainput1_s    -6.034903e+00 5.979657e+00
Omegainput1_s     9.592115e+00 3.353680e+00
Omegainput1_s     8.719737e+00 3.378722e+00
Omegainput1_s    -1.289185e+00 4.508150e+00
Omegainput1_s    -7.954751e+00 8.303184e+00
Omegainput1_s     7.326896e+00 3.116612e+00
Omegainput1_s    -3.379008e-01 3.913166e+00
Omegainput1_s     9.233655e+00 3.610529e+00
Omegainput1_s     1.139743e+01 3.334877e+00
Omegainput1_s     5.439474e+00 4.122328e+00
Omegainput1_s     3.589293e+00 3.215110e+00
Omegainput1_s     1.308254e+01 3.350194e+00
Omegainput1_s     1.187948e+01 3.346336e+00
Omegainput1_s    -7.969530e+00 7.677768e+00
Omegainput1_s     1.040177e+01 3.212292e+00
Omegainput1_s    -8.074193e+00 7.232444e+00
Omegainput1_s    -1.832658e+00 3.561740e+00
Omegainput1_s     1.016182e+01 3.561152e+00
Omegainput1_s     9.103346e+00 3.379704e+00
Omegainput1_s     5.686678e+00 3.596032e+00
Omegainput1_s     9.489735e+00 3.377817e+00
Omegainput1_s     4.199507e+00 3.095995e+00
Omegainput1_s    -5.182727e+00 4.917603e+00
Omegainput1_s    -7.799235e+00 7.483381e+00
Omegainput1_s    -7.568758e+00 8.581202e+00
Omegainput1_s     6.028780e+00 3.326366e+00
Omegainput1_s     5.981709e+00 3.490058e+00
Omegainput1_s     9.508078e+00 3.331257e+00
Omegainput1_s     8.809225e+00 3.538419e+00
Omegainput1_s     1.420783e+01 3.420828e+00
Omegainput1_s     7.663881e-01 5.078161e+00
Omegainput1_s     9.943993e-01 4.072005e+00
Omegainput1_s     1.474832e+01 3.475506e+00
Omegainput1_s     1.442942e+01 3.551325e+00
Omegainput1_s     9.441327e+00 3.350056e+00
Omegainput1_s    -6.302320e+00 5.108559e+00
Omegainput1_s     8.340296e+00 3.408752e+00
Omegainput1_s     8.010894e+00 3.477010e+00
Omegainput1_s    -1.512748e+00 4.558287e+00
Omegainput1_s     6.380457e+00 3.291208e+00
Omegainput1_s     6.340990e+00 3.558866e+00
Omegainput1_s    -1.372385e+00 4.275884e+00
Omegainput1_s     6.025310e+00 3.427143e+00
Omegainput1_s    -6.915003e+00 5.290191e+00
Omegainput1_s    -3.233672e+00 5.866574e+00
Omegainput1_s     6.645788e+00 2.982891e+00
Omegainput1_s    -9.367721e+00 6.361020e+00
Omegainput1_s     5.812269e+00 2.998293e+00
Omegainput1_s    -6.655915e+00 6.957933e+00
Omegainput1_s    -4.689615e+00 5.596154e+00
Omegainput1_s    -6.871769e+00 7.337062e+00
Omegainput1_s     6.534272e+00 3.745827e+00
Omegainput1_s    -8.558875e+00 6.367846e+00
Omegainput1_s     8.103599e+00 3.147503e+00
Omegainput1_s    -7.379223e+00 5.778624e+00
Omegainput1_s     1.328638e+01 3.365602e+00
Omegainput1_s     7.302541e+00 3.373492e+00
Omegainput1_s     5.929821e+00 3.800686e+00
Omegainput1_s     3.544514e+00 3.661485e+00
Omegainput1_s     1.096573e+01 3.295065e+00
Omegainput1_s    -2.759439e+00 4.574033e+00
Omegainput1_s     5.806647e+00 3.375453e+00
Omegainput1_s     5.736712e+00 3.081342e+00
Omegainput1_s     6.175326e+00 3.165802e+00
Omegainput1_s    -4.826672e+00 5.565719e+00
Omegainput1_s     4.120864e+00 3.234725e+00
Omegainput1_s     1.305909e+01 3.395391e+00
Omegainput1_s    -4.783372e+00 4.735941e+00
Omegainput1_s    -2.693963e-01 4.168808e+00
Omegainput1_s     9.587477e+00 3.481442e+00
Omegainput1_s    -8.881292e+00 7.103925e+00
Omegainput1_s    -7.968471e+00 6.164793e+00
Omegainput1_s    -5.275655e+00 4.969059e+00
Omegainput1_s    -4.034127e+00 4.672172e+00
Omegainput1_s    -5.709445e+00 4.690579e+00
Omegainput1_s     3.788535e+00 3.347272e+00
Omegainput1_s     7.375140e+00 3.164141e+00
Omegainput1_s    -7.738103e+00 8.541990e+00
Omegainput1_s     9.611325e+00 3.258831e+00
Omegainput1_s    -7.880002e+00 5.649361e+00
Omegainput1_s     1.027072e+01 3.298737e+00
Omegainput1_s     1.010996e+01 3.321037e+00
Omegainput1_s     2.831896e+00 3.600491e+00
Omegainput1_s    -6.509762e+00 5.174125e+00
Omegainput1_s    -4.744958e+00 4.967326e+00
Omegainput1_s     1.067207e+01 3.375082e+00
Omegainput1_s     1.345174e+01 3.505918e+00
Omegainput1_s    -4.032762e+00 4.482087e+00
Omegainput1_s    -5.422572e+00 5.786355e+00
Omegainput1_s     7.582617e+00 3.163726e+00
Omegainput1_s    -9.543226e-01 3.581557e+00
Omegainput1_s     4.690679e+00 3.667155e+00
Omegainput1_s     4.448704e+00 3.535908e+00
Omegainput1_s    -5.770052e+00 6.783031e+00
Omegainput1_s    -4.704334e+00 4.844946e+00
Omegainput1_s     9.474295e+00 3.280211e+00
Omegainput1_s     6.123279e+00 3.431871e+00
Omegainput1_s     3.218974e+00 3.840493e+00
Omegainput1_s    -4.111639e+00 5.125023e+00
Omegainput1_s     1.311820e+01 3.381407e+00
Omegainput1_s     3.242919e+00 3.548315e+00
Omegainput1_s    -2.933117e+00 4.893876e+00
Omegainput1_s    -4.833874e+00 4.967705e+00
Omegainput1_s    -5.649260e+00 6.248214e+00
Omegainput1_s    -2.059823e+00 4.404308e+00
Omegainput1_s     1.272268e+01 3.501403e+00
Omegainput1_s     7.021301e+00 3.162295e+00
Omegainput1_s     1.043163e+01 3.545062e+00
Omegainput1_s     5.779745e+00 3.579913e+00
Omegainput1_s     1.643165e+00 4.125664e+00
Omegainput1_s    -9.528971e+00 7.919637e+00
Omegainput1_s    -8.384388e+00 6.591932e+00
Omegainput1_s    -1.567034e+00 4.538133e+00
Omegainput1_s    -8.274758e+00 7.808246e+00
Omegainput1_s     3.301876e+00 3.727302e+00
Omegainput1_s    -8.157662e+00 6.557919e+00
Omegainput1_s    -8.217197e+00 6.250810e+00
Omegainput1_s    -7.493129e+00 7.157104e+00
Omegainput1_s     6.019712e+00 3.482602e+00
Omegainput1_s    -5.221545e+00 5.113400e+00
Omegainput1_s     4.231121e+00 3.668997e+00
Omegainput1_s    -2.126288e+00 4.970761e+00
Omegainput1_s     4.944530e+00 3.385130e+00
Omegainput1_s     1.012072e+00 4.201647e+00
Omegainput1_s     2.202239e+00 3.629196e+00
Omegainput1_s    -2.415973e+00 3.490673e+00
Omegainput1_s     2.388620e+00 4.103791e+00
Omegainput1_s     2.689323e-02 4.534916e+00
Omegainput1_s     4.379931e+00 3.230985e+00
Omegainput1_s     6.325973e+00 3.340031e+00
Omegainput1_s     3.905809e+00 3.190448e+00
Omegainput1_s     8.661862e+00 3.032749e+00
Omegainput1_s     1.010375e+01 3.374552e+00
Omegainput1_s     1.029433e+01 3.293299e+00
Omegainput1_s     6.937431e+00 3.766692e+00
Omegainput1_s     6.816425e+00 3.484518e+00
Omegainput1_s     6.956995e+00 3.333141e+00
Omegainput1_s     9.371785e+00 3.258314e+00
Omegainput1_s     9.925422e+00 3.227762e+00
Omegainput1_s    -6.754784e+00 7.915686e+00
Omegainput1_s     6.094254e+00 3.552383e+00
Omegainput1_s     1.033092e+01 3.227932e+00
Omegainput1_s    -6.529554e+00 5.670949e+00
Omegainput1_s     1.176529e+01 3.378270e+00
Omegainput1_s    -6.781799e+00 5.436839e+00
Omegainput1_s     1.717464e+00 4.298137e+00
Omegainput1_s     6.226337e+00 3.326715e+00
Omegainput1_s     8.467077e+00 3.216839e+00
Omegainput1_s     1.294973e+01 3.337471e+00
Omegainput1_s     1.842756e-01 3.879662e+00
Omegainput1_s     9.080426e+00 3.481292e+00
Omegainput1_s    -7.220519e+00 5.649825e+00
Omegainput1_s     1.736401e-01 4.007879e+00
Omegainput1_s    -2.214262e+00 4.939473e+00
Omegainput1_s     9.440449e+00 3.260538e+00
Omegainput1_s     8.302076e+00 3.351431e+00
Omegainput1_s     9.491497e-01 4.058626e+00
Omegainput1_s     3.263921e+00 3.617611e+00
Omegainput1_s     4.094410e+00 3.412121e+00
Omegainput1_s     1.530783e+01 3.521778e+00
Omegainput1_s    -6.788343e+00 5.843513e+00
Omegainput1_s    -4.393880e+00 5.342302e+00
Omegainput1_s     2.716773e+00 3.498363e+00
Omegainput1_s     4.889163e+00 3.627210e+00
Omegainput1_s     1.324655e+01 3.477564e+00
Omegainput1_s     8.370533e+00 3.144730e+00
Omegainput1_s    -4.672722e+00 4.727768e+00
Omegainput1_s    -3.574839e+00 5.033653e+00
Omegainput1_s    -3.696376e+00 4.340603e+00
Omegainput1_s     8.259954e+00 3.197697e+00
Omegainput1_s    -3.973254e+00 5.223771e+00
Omegainput1_s    -6.198554e+00 6.866621e+00
Omegainput1_s     8.313360e+00 3.128042e+00
Omegainput1_s     4.667980e+00 4.457860e+00
Omegainput1_s    -5.604814e+00 6.845089e+00
Omegainput1_s    -9.349032e+00 6.330050e+00
Omegainput1_s    -2.265131e-01 4.143123e+00
Omegainput1_s     1.239563e+01 3.435660e+00
Omegainput1_s     1.983336e-01 4.577478e+00
Omegainput1_s     3.276258e+00 4.269368e+00
Omegainput1_s    -8.034184e+00 6.747154e+00
Omegainput1_s     6.423478e+00 3.645247e+00
Omegainput1_s     1.156306e+01 3.245738e+00
Omegainput1_s     2.583458e+00 4.121566e+00
Omegainput1_s    -6.666720e+00 7.056513e+00
Omegainput1_s     6.818755e+00 3.708459e+00
Omegainput1_s     7.515565e+00 3.398760e+00
Omegainput1_s    -5.475383e+00 5.215358e+00
Omegainput1_s    -7.951752e+00 6.811754e+00
Omegainput1_s    -2.580925e+00 3.449494e+00
Omegainput1_s     1.193155e+01 3.609435e+00
Omegainput1_s    -1.072339e+00 4.755564e+00
Omegainput1_s     5.944745e-01 3.343867e+00
Omegainput1_s     6.298554e+00 3.229357e+00
Omegainput1_s     1.186099e+01 3.507648e+00
Omegainput1_s     2.625804e+00 3.533471e+00
Omegainput1_s    -7.999829e+00 6.298817e+00
Omegainput1_s     9.878649e+00 3.305514e+00
Omegainput1_s    -6.385871e+00 4.806920e+00
Omegainput1_s     9.708551e-02 3.974112e+00
Omegainput1_s    -7.613149e+00 5.538111e+00
Omegainput1_s     1.469495e+00 3.892877e+00
Omegainput1_s     3.621947e+00 4.171380e+00
Omegainput1_s     1.039848e+01 3.322085e+00
Omegainput1_s    -3.389516e+00 4.971738e+00
Omegainput1_s     1.137021e+00 3.580098e+00
Omegainput1_s    -7.761636e+00 7.355187e+00
Omegainput1_s     1.591430e+00 3.353830e+00
Omegainput1_s     3.908493e-01 4.674654e+00
Omegainput1_s     1.228379e-01 4.455753e+00
Omegainput1_s     9.797269e+00 3.168001e+00
Omegainput1_s    -8.369553e+00 5.504824e+00
Omegainput1_s     6.891403e+00 3.002690e+00
Omegainput1_s    -9.340234e+00 6.994808e+00
Omegainput1_s     8.086967e+00 3.327589e+00
Omegainput1_s     9.071957e+00 3.230714e+00
Omegainput1_s     1.611508e+00 4.060392e+00
Omegainput1_s    -7.305059e+00 6.489304e+00
Omegainput1_s     6.399625e+00 3.136573e+00
Omegainput1_s     7.771133e+00 3.339546e+00
Omegainput1_s     1.091047e+01 3.349028e+00
Omegainput1_s    -9.004587e+00 7.205961e+00
Omegainput1_s     8.459335e+00 3.403645e+00
Omegainput1_s    -3.253888e+00 5.045371e+00
Omegainput1_s    -5.408499e+00 6.015225e+00
Omegainput1_s     6.939983e+00 3.518375e+00
Omegainput1_s    -9.840603e+00 6.698674e+00
Omegainput1_s    -7.980155e+00 5.244388e+00
Omegainput1_s     5.600172e+00 3.153250e+00
Omegainput1_s    -2.795870e+00 4.553818e+00
Omegainput1_s    -5.228817e+00 4.750164e+00
Omegainput1_s     6.987850e+00 3.336680e+00
Omegainput1_s     7.454976e-01 4.177255e+00
Omegainput1_s    -2.214755e+00 4.540436e+00
Omegainput1_s    -8.957493e+00 8.143547e+00
Omegainput1_s     8.808703e+00 3.267039e+00
Omegainput1_s     5.566520e+00 3.421732e+00
Omegainput1_s    -4.457710e+00 5.180374e+00
Omegainput1_s    -3.674702e+00 4.666029e+00
Omegainput1_s     8.881803e+00 3.276224e+00
Omegainput1_s     4.929594e+00 2.969359e+00
Omegainput1_s    -6.847989e+00 5.805416e+00
Omegainput1_s     8.503004e-02 4.358333e+00
Omegainput1_s    -7.603636e+00 5.730608e+00
Omegainput1_s     1.015632e+01 3.358023e+00
Omegainput1_s     6.445748e+00 3.553004e+00
Omegainput1_s     4.019127e+00 3.948000e+00
Omegainput1_s    -2.183631e-01 4.856234e+00
Omegainput1_s    -6.860196e+00 6.385330e+00
Omegainput1_s    -4.031876e+00 5.189184e+00
Omegainput1_s     5.921415e+00 3.199092e+00
Omegainput1_s    -1.905477e+00 3.690203e+00
Omegainput1_s     8.578782e-01 3.686374e+00
Omegainput1_s     1.550868e+01 3.805421e+00
Omegainput1_s    -6.644146e+00 5.382554e+00
Omegainput1_s     1.089806e+01 3.209619e+00
Omegainput1_s    -6.221412e+00 4.828437e+00
Omegainput1_s     1.227665e+01 3.322588e+00
Omegainput1_s     9.783451e+00 3.467826e+00
Omegainput1_s     6.045572e+00 3.479168e+00
Omegainput1_s     7.148649e+00 3.342194e+00
Omegainput1_s    -3.938942e+00 4.890287e+00
Omegainput1_s    -4.348970e+00 5.176974e+00
Omegainput1_s     5.279468e-01 3.711890e+00
Omegainput1_s     3.918530e+00 3.681898e+00
Omegainput1_s    -3.541024e+00 4.128572e+00
Omegainput1_s    -5.756131e+00 4.704221e+00
Omegainput1_s    -2.709176e+00 4.423285e+00
Omegainput1_s    -9.831422e+00 8.591927e+00
Omegainput1_s     9.436677e+00 3.065738e+00
Omegainput1_s     5.787076e+00 3.251523e+00
Omegainput1_s     8.928232e+00 3.326387e+00
Omegainput1_s     5.769155e+00 3.414048e+00
Omegainput1_s     1.061047e+01 3.280242e+00
Omegainput1_s     2.877680e+00 4.160018e+00
Omegainput1_s     9.023441e+00 3.234151e+00
Omegainput1_s     1.603848e+00 3.862845e+00
Omegainput1_s    -8.014702e-01 4.512818e+00
Omegainput1_s     1.176075e+00 3.797269e+00
Omegainput1_s     3.355032e+00 3.699032e+00
Omegainput1_s    -4.962584e+00 6.111667e+00
Omegainput1_s    -7.816553e+00 6.614536e+00
Omegainput1_s    -3.224088e+00 4.786799e+00
Omegainput1_s     3.215415e+00 3.928342e+00
Omegainput1_s    -8.273677e+00 6.117221e+00
Omegainput1_s     8.560943e+00 3.389860e+00
Omegainput1_s     6.502329e+00 3.097080e+00
Omegainput1_s    -1.900404e+00 3.839570e+00
Omegainput1_s    -4.986296e-01 3.917996e+00
Omegainput1_s    -4.183635e-01 4.120954e+00
Omegainput1_s    -9.781268e+00 8.967780e+00
Omegainput1_s    -8.938786e+00 8.315043e+00
Omegainput1_s    -3.001854e+00 4.564155e+00
Omegainput1_s    -8.438025e+00 7.173362e+00
Omegainput1_s     1.374516e+01 3.393918e+00
Omegainput1_s     4.375949e+00 3.191543e+00
Omegainput1_s     6.222296e+00 3.376803e+00
Omegainput1_s    -1.244465e-01 4.186561e+00
Omegainput1_s    -3.854647e+00 4.508177e+00
Omegainput1_s    -7.757704e-01 3.827768e+00
Omegainput1_s     3.757810e+00 3.727392e+00
Omegainput1_s     5.731439e-01 4.145821e+00
Omegainput1_s    -4.524763e+00 5.118937e+00
Omegainput1_s     3.601881e+00 3.561212e+00
Omegainput1_s     2.673316e+00 3.463077e+00
Omegainput1_s     9.704455e+00 3.496049e+00
Omegainput1_s     7.041424e+00 3.399956e+00
Omegainput1_s     1.328803e+01 3.432367e+00
Omegainput1_s    -6.125480e+00 8.953325e+00
Omegainput1_s    -4.354422e+00 5.874151e+00
Omegainput1_s     7.831619e+00 3.437719e+00
Omegainput1_s    -1.909269e+00 5.638931e+00
Omegainput1_s     7.896755e+00 3.512610e+00
Omegainput1_s     3.431014e+00 3.659486e+00
Omegainput1_s    -8.968524e+00 6.527074e+00
Omegainput1_s    -1.255859e+00 3.868435e+00
Omegainput1_s     6.975375e+00 3.292068e+00
Omegainput1_s    -8.649983e+00 7.894200e+00
Omegainput1_s     1.221698e+01 3.372265e+00
Omegainput1_s     5.962423e+00 3.332702e+00
Omegainput1_s     8.073887e+00 3.439035e+00
Omegainput1_s    -6.910385e+00 5.263913e+00
Omegainput1_s     8.693035e+00 3.267076e+00
Omegainput1_s    -9.335338e+00 6.642984e+00
Omegainput1_s    -6.020617e+00 8.650776e+00
Omegainput1_s    -1.693439e+00 3.773645e+00
Omegainput1_s     5.916603e+00 3.413161e+00
Omegainput1_s    -6.958714e+00 8.921755e+00
Omegainput1_s    -4.897780e+00 5.295855e+00
Omegainput1_s     9.110293e+00 2.964063e+00
Omegainput1_s     7.915509e+00 3.395383e+00
Omegainput1_s    -8.336139e+00 8.082983e+00
Omegainput1_s     9.038678e+00 3.476517e+00
Omegainput1_s    -4.587561e+00 5.123175e+00
Omegainput1_s     2.833384e+00 3.533522e+00
Omegainput1_s     1.099668e+00 4.408455e+00
Omegainput1_s    -8.297969e+00 7.500390e+00
Omegainput1_s    -2.743403e+00 3.948004e+00
Omegainput1_s    -8.003861e+00 6.360460e+00
Omegainput1_s     4.663383e+00 3.556185e+00
Omegainput1_s     4.876118e+00 3.491344e+00
Omegainput1_s     9.491116e+00 3.384165e+00
Omegainput1_s     4.585440e+00 3.824252e+00
Omegainput1_s     4.674119e+00 3.372773e+00
Omegainput1_s     8.462376e+00 3.594948e+00
Omegainput1_s     6.983744e+00 3.368907e+00
Omegainput1_s     1.270368e+01 3.402879e+00
Omegainput1_s     5.495072e-01 3.563398e+00
Omegainput1_s     5.969600e+00 3.403287e+00
Omegainput1_s    -3.531910e+00 4.095494e+00
Omegainput1_s    -6.113107e-01 4.358859e+00
Omegainput1_s     1.248055e+01 3.425022e+00
Omegainput1_s     7.640758e+00 3.054144e+00
Omegainput1_s     8.050602e+00 3.767041e+00
Omegainput1_s    -4.591337e+00 4.563812e+00
Omegainput1_s     1.812460e+00 4.087952e+00
Omegainput1_s    -5.498746e+00 5.271651e+00
Omegainput1_s     3.088223e+00 3.156177e+00
Omegainput1_s     9.349130e+00 3.027093e+00
Omegainput1_s     1.757590e+00 4.103988e+00
Omegainput1_s    -1.051534e+00 4.625418e+00
Omegainput1_s     1.061544e+01 3.407244e+00
Omegainput1_s     3.092083e+00 4.001852e+00
Omegainput1_s     3.100722e+00 3.876008e+00
Omegainput1_s     7.707152e+00 3.356898e+00
Omegainput1_s     7.575304e+00 3.382489e+00
Omegainput1_s     4.552103e-01 4.456765e+00
Omegainput1_s    -4.884205e+00 5.538562e+00
Omegainput1_s     9.473453e+00 3.380279e+00
Omegainput1_s    -8.140760e+00 8.300809e+00
Omegainput1_s     5.326588e+00 3.501215e+00
Omegainput1_s     1.011494e+01 3.324437e+00
Omegainput1_s    -3.080279e+00 4.680575e+00
Omegainput1_s     3.416540e+00 3.589020e+00
Omegainput1_s     9.044595e+00 3.363338e+00
Omegainput1_s    -5.898508e+00 5.534663e+00
Omegainput1_s    -8.115443e+00 5.519580e+00
Omegainput1_s     1.586252e-01 3.760818e+00
Omegainput1_s    -7.313939e-02 4.186789e+00
Omegainput1_s     7.223583e+00 3.432219e+00
